CaseID,weight_pop,B3,ND2,B7_a,GH1,educ_4cat,ppethm
707,11650.3249,4,3,3,1,3,1
708,12575.9189,3,3,2,2,3,1
709,20308.8895,5,3,3,2,3,1
710,13090.7683,3,3,2,2,4,1
711,6458.2427,3,2,2,2,3,5
712,19186.8474,3,2,3,1,3,2
713,18413.5359,3,3,3,2,2,1
714,20481.7834,3,2,2,1,4,1
715,30155.2989,3,3,3,1,2,1
716,16302.7652,3,3,2,1,4,1
717,16258.6986,3,3,3,3,2,1
718,28104.2223,2,3,1,2,3,1
719,13090.7683,3,3,3,3,4,1
720,25685.9139,4,3,3,1,3,1
721,13289.8954,2,3,2,2,4,1
722,12868.1023,3,1,1,2,4,1
723,20985.1095,2,3,3,2,3,1
724,10512.3875,2,3,2,1,4,1
725,13992.7265,2,3,2,1,3,1
726,12233.8219,4,3,1,2,2,1
727,13854.684,2,3,2,1,3,1
728,7812.2905,3,3,1,1,3,5
729,21938.1087,2,3,3,1,3,1
730,36673.3913,5,4,2,1,3,1
731,13289.8954,3,3,3,2,4,1
732,12953.5659,3,1,3,2,3,1
733,8441.2201,2,3,2,2,4,1
734,20607.1795,4,3,1,2,3,1
735,20617.8134,2,3,3,1,3,1
736,11363.5124,2,3,1,2,2,1
737,21359.9716,3,3,2,2,4,4
738,23106.4839,3,3,3,1,1,1
739,22386.3929,3,3,2,1,2,1
740,21793.3678,3,3,3,1,4,1
741,10880.0038,4,3,2,4,4,1
742,18932.1979,4,2,2,1,3,1
743,16792.4194,3,2,1,2,3,2
744,23235.1701,3,3,2,1,2,2
745,19990.8188,1,3,3,4,2,1
746,11126.108,3,3,2,2,4,1
747,21793.3678,2,3,1,2,4,1
748,16258.6986,2,3,3,2,2,1
749,10912.2983,2,3,3,1,2,1
750,14379.058,2,3,3,3,3,2
751,20089.3827,2,3,2,1,2,1
752,22761.0793,3,2,2,3,4,1
753,21793.3678,2,3,2,1,4,1
754,29390.9838,1,3,2,2,2,1
755,33001.1091,3,2,3,1,4,1
756,19172.3238,1,3,1,1,4,1
757,13183.911,3,3,2,2,4,4
758,15092.0511,3,3,1,1,4,1
759,15882.4633,3,2,3,1,4,1
760,43767.0695,3,3,2,1,2,1
761,26275.2794,2,3,2,2,2,1
762,12517.6437,5,3,3,1,4,1
763,18393.4481,4,3,4,2,3,1
764,20273.4104,2,3,1,3,2,1
765,22901.1733,2,2,2,1,3,4
766,8441.2201,1,3,2,1,4,1
767,16098.9296,2,3,2,1,2,1
768,13303.576,3,3,2,1,3,4
769,20174.8978,2,3,3,2,4,1
770,16258.6986,4,3,3,2,2,1
771,15529.7006,1,2,2,4,3,1
772,28561.408,2,2,1,2,1,1
773,38232.2535,3,3,3,1,3,3
774,11057.2898,2,3,3,2,2,1
775,16639.2413,3,2,4,1,2,1
776,25685.9139,3,2,3,1,4,1
777,17385.9704,3,2,3,2,3,4
778,13294.827,2,3,1,1,3,1
779,22513.3702,1,3,2,1,1,1
780,17337.6567,3,3,3,1,3,2
781,21579.2115,3,3,2,1,4,1
782,26790.2868,3,2,3,1,2,2
783,16302.7652,3,3,3,1,4,1
784,14305.0933,2,3,2,1,3,1
785,15051.257,1,3,1,2,2,1
786,16899.1825,2,2,2,1,4,2
787,51771.4869,2,1,3,2,4,4
788,48089.8845,3,1,1,3,2,4
789,15564.4765,2,3,1,2,3,1
790,17339.9346,2,3,2,2,2,1
791,24037.7432,3,3,2,1,3,1
792,17704.7623,2,3,2,2,3,1
793,15751.3175,3,3,4,2,2,5
794,16860.3265,3,5,3,2,2,1
795,14001.9772,3,3,3,1,4,1
796,11421.6997,3,2,2,2,4,1
797,16524.1704,2,2,3,2,3,1
798,12953.5659,4,3,2,2,3,1
799,21304.4017,3,3,3,1,4,1
800,19677.1448,2,3,2,1,4,1
801,8349.6505,4,3,3,1,4,1
802,15346.3465,2,3,2,1,4,1
803,28438.1383,3,3,2,1,3,1
804,15483.2334,2,3,3,1,2,1
805,10870.7987,3,2,3,1,4,1
806,14052.8508,2,3,2,2,4,1
807,19483.7839,4,2,3,1,4,1
808,20383.6347,2,2,2,2,3,1
809,13090.7683,5,2,3,1,4,1
810,17147.0524,2,1,2,3,4,1
811,10151.1496,3,3,3,2,4,1
812,12641.8712,4,3,3,4,4,1
813,16258.6986,2,3,1,1,2,1
814,24619.3862,3,3,3,2,2,1
815,15555.9643,3,3,2,3,3,4
816,26275.2794,2,3,3,1,2,1
817,17477.1008,3,3,3,4,2,1
818,20174.8978,3,2,3,1,4,1
819,19379.5885,4,4,3,1,3,2
820,14001.9772,3,3,1,2,4,1
821,19799.3672,4,2,2,1,4,2
822,9019.476,2,3,2,2,4,1
823,39421.2783,3,4,3,2,2,4
824,22926.0308,2,1,2,3,1,1
825,14140.9356,4,2,2,2,4,1
826,13992.7265,3,2,1,2,3,1
827,19475.5771,2,3,1,1,3,1
828,27746.4885,3,3,3,2,4,1
829,15297.0137,3,5,2,3,3,1
830,14715.7153,3,3,2,3,2,1
831,23897.4806,3,3,2,3,4,2
832,19697.4601,3,2,2,3,4,1
833,14140.9356,3,3,3,1,4,1
834,22386.3929,3,2,3,4,2,1
835,20617.8134,1,3,2,2,3,1
836,5516.4596,4,3,2,1,4,5
837,15464.7741,2,2,1,1,3,1
838,23056.0422,3,2,1,3,4,1
839,8476.6592,3,2,3,2,4,1
840,26314.6302,4,3,2,1,2,2
841,10305.5614,3,2,3,1,4,1
842,18018.9597,4,3,2,1,2,1
843,13325.3378,3,3,3,1,3,1
844,10512.3875,2,2,3,1,4,1
845,25495.9175,3,2,3,2,1,1
846,14001.9772,3,3,2,1,4,1
847,10953.9648,5,3,3,2,4,2
848,8476.6592,2,2,3,1,4,1
849,16142.5632,3,3,3,2,4,1
850,65437.1794,3,2,3,3,3,3
851,21344.2895,3,3,3,1,4,1
852,12517.6437,3,2,2,1,4,1
853,12233.8219,3,3,3,3,3,1
854,21112.1788,3,3,3,1,3,1
855,13663.5751,2,3,3,2,3,2
856,18213.077,2,3,3,2,2,1
857,20481.7834,3,1,3,1,4,1
858,21839.9714,2,2,2,2,2,1
859,7300.0882,3,2,3,2,4,1
860,21793.3678,3,3,3,2,4,1
861,17709.3186,3,3,3,2,2,1
862,23885.0138,3,2,2,1,4,1
863,18597.4579,3,3,2,1,3,1
864,17385.9704,3,3,3,1,3,4
865,20753.9244,2,3,3,1,4,1
866,9731.6919,3,1,3,1,4,1
867,19571.9153,3,3,1,2,3,2
868,11421.6997,1,1,2,3,4,1
869,16258.6986,2,3,2,2,2,1
870,8569.6217,2,3,3,1,4,1
871,11327.7607,2,2,2,2,4,1
872,17959.7067,3,5,2,3,2,2
873,31436.8015,3,1,1,2,3,1
874,26423.1086,3,3,3,1,4,1
875,13289.8954,2,3,2,2,4,1
876,3666.6386,3,3,3,1,4,5
877,13763.8121,3,3,2,2,4,1
878,26867.235,2,3,2,2,3,2
879,14001.9772,4,3,3,2,4,1
880,14861.7569,2,3,1,3,2,1
881,17477.1008,2,3,2,1,3,1
882,16389.9298,3,3,2,2,2,1
883,14140.9356,3,3,1,2,4,1
884,12153.1069,2,3,2,2,4,1
885,15644.4908,2,2,3,1,4,1
886,10870.7987,2,3,2,1,4,1
887,24490.8565,1,1,1,2,4,2
888,27194.7048,3,2,3,1,4,4
889,20220.9492,2,2,2,2,4,1
890,13577.5963,3,2,2,2,1,1
891,26351.7031,3,5,2,3,2,1
892,28501.5055,3,3,1,1,2,1
893,3666.6386,3,3,3,1,4,5
894,8833.6189,4,2,1,1,4,1
896,16142.5632,4,3,3,1,4,1
897,16329.0748,3,3,3,3,4,1
898,26430.9029,3,4,1,3,2,1
899,15051.257,4,3,3,2,2,1
900,34227.0913,2,2,2,2,4,1
901,19158.899,3,3,2,2,4,3
902,14001.9772,3,2,2,1,4,1
903,17516.1652,3,3,3,3,3,1
904,15882.4633,3,3,3,2,4,1
905,28993.6131,3,3,2,1,4,1
906,34363.1907,3,2,3,1,3,1
907,20481.7834,3,3,3,2,4,1
908,19284.4019,3,3,3,1,3,1
909,25053.0959,3,3,2,3,2,2
910,12868.1023,2,2,2,2,4,1
911,15051.257,4,3,3,2,2,1
912,13237.4213,1,3,1,2,4,1
913,15216.2834,3,3,2,4,3,4
914,20174.8978,2,2,3,1,4,1
915,19454.1777,3,5,3,1,2,1
916,13289.8954,1,3,1,1,4,1
917,16302.7652,3,3,2,1,4,1
918,14140.9356,3,1,3,2,4,1
919,16142.5632,2,3,3,3,4,1
920,38756.6837,3,2,3,4,3,4
921,10305.5614,2,2,2,2,4,1
922,19419.7496,3,3,2,1,3,1
923,4850.6726,1,1,1,2,4,5
924,19497.3383,4,3,3,1,4,4
925,7885.7157,2,3,2,2,4,1
926,20831.2133,3,3,2,2,3,1
927,17704.7623,3,2,3,1,2,1
928,24037.7432,2,3,2,2,3,1
929,21072.4714,3,3,1,1,4,1
930,18895.5798,3,3,3,3,2,1
931,15051.257,3,3,2,2,2,1
932,13577.5963,2,3,3,1,3,1
933,22146.0361,2,3,2,3,4,1
934,9118.3914,3,3,3,1,4,1
935,19158.899,4,1,3,2,4,3
936,10857.7405,1,3,2,2,4,1
937,17530.7834,2,3,2,2,2,1
938,18951.9634,2,3,2,2,2,1
939,16562.8515,3,3,3,2,4,1
940,22181.6458,2,3,1,3,2,1
941,25873.75,3,3,2,4,4,2
942,16302.7652,3,3,3,1,4,1
943,15005.8833,3,4,3,1,4,3
944,21788.6501,4,3,3,3,3,2
946,21793.3678,2,3,3,2,4,1
947,26603.2194,3,3,3,1,2,2
948,13289.8954,2,2,2,1,4,1
949,15321.6202,3,3,3,1,4,1
950,21793.3678,3,2,4,2,4,1
951,26076.629,4,2,3,3,4,1
952,26076.629,3,3,2,2,4,1
953,16705.3888,3,3,2,1,3,1
954,8349.6505,2,3,2,2,4,1
955,13652.0553,4,3,3,1,4,4
956,21037.9463,5,3,3,1,3,1
957,9969.6224,3,3,2,2,3,1
958,6529.0694,1,3,2,3,3,5
959,37592.4328,3,1,3,1,4,3
960,19240.2467,3,2,2,2,2,1
961,30631.25,2,3,2,3,1,2
962,25685.9139,2,3,2,1,4,1
963,22386.3929,3,3,2,4,2,1
964,13900.4068,3,2,3,2,4,1
965,17891.5561,1,3,3,1,4,1
966,32983.7615,3,3,3,1,3,1
967,6248.6671,3,5,1,1,3,5
968,33949.8661,1,5,1,3,3,1
969,41031.773,3,3,1,1,2,4
970,22224.632,3,2,3,1,3,1
971,19454.1777,2,5,1,3,2,1
972,13294.827,3,3,1,2,3,1
973,17337.6567,3,3,2,3,3,2
974,23502.2941,3,3,3,1,4,3
975,27746.4885,2,3,3,1,4,1
976,24377.4595,3,2,3,2,2,1
977,16142.5632,3,1,3,1,4,1
978,16302.7652,3,3,3,1,4,1
979,10965.4948,2,3,1,2,4,1
980,10021.0196,3,3,2,3,2,1
981,16024.5446,3,3,1,3,2,1
982,8930.8445,2,1,2,2,4,1
983,18800.2184,4,3,3,2,2,1
984,13289.8954,3,2,3,3,4,1
985,25590.4914,4,2,2,3,4,1
986,23065.793,3,2,2,3,3,2
987,16258.6986,2,3,3,2,3,1
988,20699.9577,2,2,2,2,2,1
989,13374.1585,3,3,2,1,3,1
990,17477.1008,3,3,1,1,2,1
991,5306.6151,2,3,2,1,3,5
992,15297.0137,3,3,3,1,3,1
993,21164.2081,2,3,1,3,1,1
994,10965.4948,2,2,2,1,4,1
995,31436.8015,3,3,2,1,2,1
996,21941.0214,2,3,1,2,2,1
997,15297.0137,3,3,2,2,2,1
998,15987.9468,4,2,2,2,3,1
999,8441.2201,3,1,3,2,4,1
1000,25178.8096,3,2,1,3,2,1
1001,16361.7927,1,3,1,3,3,1
1002,11773.2408,3,3,3,1,3,1
1003,22789.3308,3,3,2,1,2,1
1004,13577.5963,2,3,2,1,3,1
1005,21057.7269,3,2,3,1,4,1
1006,14981.7128,3,3,3,1,2,1
1007,26575.7818,3,5,3,3,3,2
1008,16733.4566,3,1,3,2,4,1
1009,24619.3862,1,3,2,1,3,1
1010,20051.2529,1,3,2,1,1,1
1011,16389.9298,3,3,3,3,2,1
1012,13854.684,1,3,3,2,3,1
1013,14322.7885,3,3,2,4,3,2
1014,10305.5614,2,2,2,2,4,1
1015,14140.9356,3,3,2,1,4,1
1016,13090.7683,2,2,3,2,4,1
1017,18596.2755,3,2,3,2,2,1
1018,26143.163,3,3,2,1,1,1
1019,20254.2492,3,3,3,1,3,1
1020,18746.3744,2,3,2,2,2,1
1021,34884.4048,3,1,1,3,2,1
1022,10739.5377,3,3,3,3,4,1
1023,25652.3835,3,3,3,2,3,1
1024,10857.7405,3,3,1,3,4,1
1025,20481.7834,3,3,3,2,4,1
1026,29155.6554,3,2,3,2,2,1
1027,20110.5171,3,3,2,1,4,1
1028,19612.475,4,3,3,1,3,1
1029,25652.3835,2,3,3,2,3,1
1030,18597.4579,3,3,3,1,3,1
1031,25301.7277,3,2,3,2,3,2
1032,14861.7569,3,3,3,2,2,1
1033,8441.2201,2,3,1,2,4,1
1034,14140.9356,3,2,3,2,4,1
1035,8569.6217,2,3,2,1,4,1
1036,14140.9356,3,3,2,2,4,1
1037,16098.9296,3,2,2,2,2,1
1038,9118.3914,3,3,2,2,4,1
1039,15092.0511,3,1,3,2,4,1
1040,17443.7602,3,2,3,2,4,1
1041,15848.0113,1,2,1,4,3,2
1042,30065.2488,1,3,1,4,3,2
1043,23413.66,2,3,1,1,3,1
1044,20089.3827,3,3,3,1,3,1
1045,16871.2531,3,3,3,2,4,3
1046,20824.3129,2,2,1,2,2,1
1047,35648.5231,3,2,2,3,4,1
1049,15692.2781,2,2,1,1,3,2
1050,15529.7006,2,2,2,1,3,1
1051,27473.8328,1,3,3,2,4,1
1052,16098.9296,2,3,3,2,2,1
1053,25577.0393,1,3,2,1,3,1
1054,11325.2852,4,2,3,1,3,1
1055,19830.3597,3,3,2,1,3,2
1056,14140.9356,3,1,3,2,4,1
1057,10151.1496,1,3,1,2,4,1
1058,15297.0137,1,3,2,1,3,1
1059,21612.2715,3,3,3,2,3,1
1060,11072.8075,3,1,3,2,3,1
1061,26275.2794,3,3,3,1,2,1
1062,14001.9772,2,1,3,2,4,1
1063,13374.1585,3,2,3,3,3,1
1064,30998.7086,4,3,3,1,3,1
1065,12038.9121,1,3,1,1,4,1
1066,17404.0326,2,3,3,2,2,1
1067,16899.5227,3,2,2,1,4,1
1068,21938.1087,3,3,2,4,3,1
1069,13900.4068,3,3,3,2,4,1
1070,18393.4481,2,3,2,1,3,1
1071,17477.1008,1,3,1,3,2,1
1072,18584.3663,4,3,2,1,2,5
1073,13577.5963,3,3,2,2,3,1
1074,13526.6483,2,3,3,2,4,1
1075,23422.7116,3,5,2,4,2,2
1076,14537.3185,3,2,3,2,3,2
1077,20524.1167,1,2,3,1,4,2
1078,15321.6202,2,3,2,1,4,1
1079,20887.9587,2,3,2,2,3,4
1080,9870.8712,3,5,3,2,2,1
1081,14146.183,2,3,2,1,3,1
1082,16899.5227,3,2,2,1,4,1
1083,15644.4908,3,4,3,2,4,1
1084,13289.8954,3,3,1,2,4,1
1085,16389.9298,3,3,3,2,2,1
1086,23137.7242,3,3,3,2,2,1
1087,16389.9298,2,3,2,1,2,1
1088,16976.5798,3,3,2,1,3,2
1089,18615.4748,2,3,3,3,2,1
1090,10965.4948,3,3,3,1,4,1
1091,16524.1704,1,4,1,2,3,1
1092,15321.6202,3,3,3,2,4,1
1093,21087.9537,3,2,4,2,4,4
1094,13992.7265,2,2,3,2,3,1
1095,13294.827,2,3,1,1,3,1
1096,14681.5897,3,2,2,2,3,2
1097,27871.4452,3,3,1,2,2,4
1098,25652.3835,2,3,3,2,3,1
1099,23714.9987,3,3,2,1,3,3
1100,26476.8408,3,3,1,1,3,4
1101,13207.1118,2,3,1,2,4,1
1102,21938.1087,4,3,2,1,3,1
1103,15297.0137,2,1,2,3,3,1
1104,18215.8346,2,1,3,1,4,1
1105,30998.7086,3,1,3,1,3,1
1106,24347.811,3,3,3,2,3,1
1107,18833.0177,4,3,3,3,4,3
1108,13613.6049,3,2,2,3,3,1
1109,20481.7834,3,3,3,2,4,1
1110,23922.6348,3,3,2,3,4,1
1111,16562.8515,4,2,3,1,4,1
1112,19186.8474,4,3,3,1,3,2
1113,15280.2056,2,2,2,3,3,1
1114,17704.7623,2,3,2,1,2,1
1115,16562.8515,2,3,2,1,4,1
1116,10305.5614,1,3,2,2,4,1
1117,12354.0864,3,3,3,2,4,3
1118,26883.5313,3,2,3,2,4,1
1119,20050.4706,2,3,2,1,2,1
1120,16524.1704,3,3,1,1,3,1
1121,13431.1949,5,3,3,3,3,1
1122,17215.2353,3,3,1,2,2,1
1123,15700.0129,3,3,3,2,3,1
1124,20850.7995,3,3,3,4,4,1
1125,22794.1003,2,3,2,1,2,1
1126,6065.2027,3,2,3,1,4,5
1127,13186.4986,3,3,2,2,4,2
1128,32347.7257,3,3,2,1,3,1
1129,18597.4579,2,3,2,2,3,1
1130,11497.5571,3,3,2,1,3,1
1131,44011.0774,5,3,3,1,3,2
1132,15700.0129,3,3,3,1,3,1
1133,14140.9356,3,3,2,2,4,1
1134,8569.6217,3,3,2,2,4,1
1135,21304.4017,2,1,3,1,4,1
1136,40459.8301,4,2,2,1,2,4
1137,10305.5614,3,2,3,1,4,1
1138,25090.5633,3,3,3,2,3,3
1139,10747.4283,3,3,3,1,4,4
1140,15051.257,1,5,1,2,2,1
1141,15297.0137,2,3,2,2,3,1
1142,13577.5963,2,3,1,1,3,1
1143,14305.0933,4,3,2,2,3,1
1144,10398.3501,2,3,3,1,4,1
1145,12641.8712,3,3,3,1,4,1
1146,26883.5313,4,2,2,2,4,1
1147,13471.4751,2,2,2,1,4,1
1148,19240.2467,1,3,1,1,2,1
1149,19208.3366,2,3,1,1,3,1
1150,13289.8954,3,2,3,3,4,1
1151,4282.3836,3,2,3,1,4,5
1152,38604.0004,3,3,2,3,1,4
1153,29526.8252,3,3,3,2,4,3
1154,29364.8165,3,5,2,1,2,4
1155,9019.476,1,3,2,1,4,1
1156,23676.0719,3,3,1,2,2,1
1157,16183.5754,2,2,1,2,2,1
1158,14861.7569,3,3,2,3,2,1
1159,28231.1125,2,3,3,4,3,1
1160,18432.1427,3,3,1,1,3,1
1161,36673.3913,4,3,3,1,3,1
1162,13289.8954,3,2,4,2,4,1
1163,13090.7683,3,2,4,1,4,1
1164,15923.6687,2,3,2,2,2,1
1165,31436.8015,3,3,2,2,2,1
1166,13063.8424,4,3,2,2,4,1
1167,22652.7435,4,1,1,3,3,4
1168,11248.1266,3,3,3,2,4,1
1169,12868.1023,3,3,3,2,4,1
1170,17697.4702,5,1,3,1,4,1
1171,8930.8445,3,3,2,1,4,1
1172,18217.7819,2,3,1,4,3,1
1173,24377.4595,1,3,1,1,2,1
1174,27052.0386,3,3,2,3,2,1
1175,16488.8777,3,2,1,4,3,1
1176,20051.2529,3,3,1,2,2,1
1177,16899.5227,3,3,2,1,4,1
1178,53669.4499,3,3,3,1,4,2
1179,30547.111,4,3,3,1,4,1
1180,20891.7618,2,3,2,2,3,1
1181,34884.4048,2,2,2,1,1,1
1182,16899.1825,3,3,3,1,4,2
1183,13063.8424,4,3,2,2,4,1
1184,19152.5501,3,3,2,1,4,1
1185,24223.4701,3,5,4,4,3,4
1186,10965.4948,2,2,2,1,4,1
1187,15209.6036,1,3,1,1,2,1
1188,15116.4069,3,3,2,4,4,1
1189,21359.9716,2,3,2,2,4,4
1190,16733.4566,3,3,2,1,4,1
1191,18596.2755,3,4,3,2,2,1
1192,15652.6704,3,2,3,2,4,3
1193,15848.0113,2,3,3,3,3,2
1194,23153.5532,2,3,2,2,1,1
1195,26324.5249,3,2,2,1,2,1
1196,23130.0677,2,2,3,2,2,1
1197,29378.8506,2,2,2,1,4,1
1198,34487.2046,1,2,1,1,4,3
1199,14140.9356,1,3,2,2,4,1
1200,13289.8954,3,3,3,2,4,1
1201,19359.601,2,1,2,1,3,2
1202,30357.1133,3,2,2,1,4,3
1203,22791.0437,2,2,3,1,2,1
1204,10965.4948,2,3,2,2,4,1
1205,12225.0555,5,3,2,2,3,1
1206,17782.6816,3,2,3,2,2,1
1207,13704.3897,3,3,3,1,3,1
1208,15280.2056,2,2,2,3,2,1
1209,13900.4068,2,2,3,1,4,1
1210,7118.1817,2,4,3,2,3,5
1211,16524.1704,2,3,3,3,3,1
1212,27915.8355,3,3,4,3,2,1
1213,15748.3939,3,2,3,1,3,1
1214,18695.7299,4,3,3,3,4,1
1215,15051.257,5,5,1,2,2,1
1216,31417.6236,3,2,3,2,4,3
1217,10305.5614,3,2,4,2,4,1
1218,36673.3913,3,3,3,1,3,1
1219,16541.2304,2,2,3,2,3,1
1220,19891.9709,3,3,3,1,3,1
1221,23922.6348,1,3,2,1,4,1
1222,12328.3588,1,3,2,2,4,2
1223,11881.0489,3,3,1,1,4,1
1224,25906.9628,5,3,1,2,3,1
1225,19493.8887,4,3,3,1,4,1
1226,13090.7683,4,3,2,1,4,1
1227,5468.863,2,3,3,1,3,5
1228,13431.1949,3,2,3,1,4,1
1229,4224.7247,5,2,2,3,4,5
1230,13090.7683,3,3,3,1,4,1
1231,28972.5613,4,3,2,3,2,2
1232,8476.6592,3,1,1,2,4,1
1233,16661.2135,3,3,1,1,3,1
1234,25060.1692,2,3,1,1,2,1
1235,9831.7765,2,2,2,2,4,1
1236,16465.682,3,2,2,3,4,3
1237,24619.3862,3,3,3,2,2,1
1238,25685.9139,2,3,3,3,4,1
1239,61447.0711,3,3,2,3,1,3
1240,10965.4948,2,3,3,2,4,1
1241,10440.3513,2,3,2,3,4,1
1242,32228.2411,3,3,2,3,2,4
1243,24347.811,3,3,3,1,3,1
1244,16098.9296,1,3,1,2,2,1
1245,15464.7741,3,3,2,1,3,1
1246,10509.691,2,1,2,1,3,1
1247,17215.2353,2,3,2,3,2,1
1248,8349.6505,1,3,1,2,4,1
1249,14160.692,3,3,4,1,4,4
1250,16899.5227,3,3,2,3,4,1
1251,21359.9716,3,2,3,1,4,4
1252,13076.0047,3,3,2,3,3,1
1253,14001.9772,2,3,2,3,4,1
1254,21579.2115,2,2,2,1,4,1
1255,13900.4068,3,3,3,1,4,1
1256,13295.6484,2,1,2,2,3,1
1257,22611.7255,1,3,1,2,1,1
1258,19990.8188,3,3,2,1,2,1
1259,6197.1492,2,3,3,1,4,5
1260,14001.9772,2,2,3,2,4,1
1261,33378.9496,3,2,2,3,3,3
1262,22142.6835,2,3,3,2,2,1
1263,18413.5359,1,2,2,1,2,1
1264,13420.1527,3,3,1,3,2,2
1265,15987.9468,3,3,3,2,3,1
1266,14052.8508,3,3,3,1,4,1
1267,16705.3888,3,3,2,2,3,1
1268,19917.9717,3,3,3,2,4,1
1269,21247.9149,3,2,3,2,2,1
1270,12908.7156,3,2,2,3,1,1
1271,9118.3914,3,2,3,1,4,1
1272,15926.0796,2,3,2,1,4,1
1273,19031.5304,4,3,2,1,2,1
1274,15051.257,3,3,3,2,2,1
1275,14052.8508,3,3,2,2,4,1
1276,45195.7038,3,3,2,3,2,4
1277,13090.7683,3,3,3,2,4,1
1278,14140.9356,3,3,4,1,4,1
1279,18558.9973,3,3,3,1,3,2
1280,14300.5259,2,2,3,2,3,4
1281,21515.8307,1,3,2,1,4,1
1282,23862.6704,3,3,3,3,2,1
1283,8833.6189,3,1,3,1,4,1
1284,32676.1479,4,3,2,1,3,2
1285,18833.0177,2,3,1,2,4,3
1286,13914.758,2,2,3,2,4,1
1287,13855.2246,3,3,2,2,3,1
1288,19031.5304,2,3,2,3,2,1
1289,24037.7432,5,3,2,1,3,1
1290,26467.5892,2,2,2,2,4,2
1291,26467.5892,3,3,3,1,4,2
1292,15987.9468,2,3,1,1,3,1
1293,17215.2353,3,3,3,2,2,1
1294,24037.7432,1,3,1,1,3,1
1295,23305.2923,1,3,1,2,3,2
1296,12790.5886,2,2,2,1,4,1
1297,13758.0015,3,3,2,2,3,1
1298,9118.3914,3,3,2,2,4,1
1299,13294.827,2,3,1,1,3,1
1300,26275.2794,2,3,2,1,2,1
1301,25906.9628,3,3,3,2,3,1
1302,18328.9802,3,3,2,1,4,2
1303,24319.4371,3,3,2,2,1,1
1305,13150.606,2,3,2,1,3,1
1306,15545.3415,3,5,3,2,3,2
1307,25227.6041,2,2,1,3,3,1
1308,7300.0882,3,3,3,2,4,1
1309,21369.1931,2,1,2,3,4,1
1310,7379.1223,2,2,2,2,3,5
1311,20617.8134,2,3,2,2,3,1
1312,31436.8015,3,3,3,2,2,1
1313,15092.0511,3,3,3,3,4,1
1314,23769.8113,2,3,3,1,3,1
1315,13465.9258,2,3,1,2,3,1
1316,21722.5301,4,2,3,1,3,1
1317,13900.4068,2,3,3,1,4,1
1318,7411.1317,1,3,3,2,4,1
1319,16098.9296,3,3,3,2,2,1
1320,16383.1793,2,3,2,2,4,1
1321,5646.4329,2,1,2,3,3,5
1322,12933.6528,2,3,1,2,3,1
1323,25301.7277,3,3,2,2,3,2
1324,18615.4748,4,3,3,2,4,1
1325,21846.0455,3,2,3,1,3,4
1326,29155.6554,1,3,2,4,2,1
1327,19379.5885,3,3,2,3,3,2
1328,6780.6478,2,1,2,1,3,5
1329,20174.8978,3,3,3,2,4,1
1330,13063.8424,3,1,3,2,4,1
1331,10857.7405,2,1,2,2,4,1
1332,27746.4885,2,2,3,1,4,1
1333,17668.7699,3,3,1,2,2,1
1334,14447.0598,1,2,2,1,3,1
1335,14140.9356,1,3,1,2,4,1
1336,23982.9993,2,2,3,2,3,1
1337,14140.9356,3,3,1,1,4,1
1338,19982.8186,2,1,2,2,3,1
1339,10880.0038,3,2,1,2,4,1
1340,10999.7526,3,3,3,2,4,1
1341,13289.8954,3,2,3,2,4,1
1342,20308.8895,3,2,2,2,3,1
1343,8441.2201,3,2,3,2,4,1
1344,15280.2056,3,3,3,2,3,1
1345,16258.6986,3,2,2,4,2,1
1346,12225.0555,3,3,2,2,3,1
1347,20089.3827,3,1,2,1,3,1
1348,8569.6217,3,1,4,1,4,1
1349,17335.102,3,3,2,2,4,1
1350,15978.5584,2,3,2,2,4,4
1351,15700.0129,3,3,2,1,4,1
1352,12868.1023,3,3,2,1,4,1
1353,31995.5724,3,2,2,2,3,1
1354,20481.7834,3,2,2,1,4,1
1355,15346.3465,4,3,2,1,4,1
1357,13914.758,4,3,3,2,4,1
1358,21654.1543,3,3,2,1,3,1
1359,21793.3678,2,2,2,2,4,1
1360,15297.0137,3,3,3,1,3,1
1361,21515.8307,1,3,1,1,4,1
1362,12868.1023,3,3,3,2,4,1
1363,17404.0326,2,5,3,3,3,1
1364,14140.9356,2,3,2,1,4,1
1365,14242.7471,3,3,2,3,4,3
1366,9028.7879,3,3,1,3,4,1
1367,20271.1524,3,3,2,2,2,1
1368,19359.601,3,4,3,2,3,2
1369,10409.0856,4,2,3,3,4,1
1370,19917.9717,3,3,2,1,4,1
1371,18921.4246,4,3,1,3,2,1
1372,24099.4882,4,3,3,1,2,1
1373,15483.2334,2,3,1,1,3,1
1374,15321.6202,3,1,1,1,4,1
1375,37119.8736,1,3,2,1,2,1
1376,23127.8122,4,3,1,2,2,2
1377,12868.1023,1,3,2,3,4,1
1378,16667.5613,1,1,1,1,3,4
1379,8569.6217,3,3,2,1,4,1
1380,19493.8887,3,3,2,1,4,1
1381,4941.5671,3,3,3,3,4,5
1382,16733.4566,2,2,2,2,4,1
1383,15652.6704,3,1,2,1,4,3
1384,16389.9298,2,2,3,1,2,1
1385,4399.7194,5,3,3,1,4,5
1386,32406.7202,4,1,2,2,1,2
1387,8349.6505,3,3,2,2,4,1
1388,15327.3057,4,3,3,1,3,1
1389,17011.7611,1,3,2,1,3,1
1390,11934.8414,1,3,1,1,3,1
1391,14305.0933,1,3,1,2,3,1
